5,0.0002534999998715648
6,0.00023610000016560662
7,0.0002901000002566434
8,0.0004174000000602973
9,0.0003019999999196443
10,0.0002924999998867861
11,0.00033589999975447427
12,0.0003495999999358901
13,0.000493800000185729
14,0.0011174000001119566
15,0.0004432999999153253
16,0.0004081000001860957
17,0.0003885999999511114
18,0.00044449999995777034
19,0.0005826999999953841
20,0.001206700000238925
21,0.0005331000002115616
22,0.0005129999999553547
23,0.0003141000001960492
24,0.0004467999997359584
25,0.00031669999998484855
26,0.0004975000001650187
27,0.0005679000000782253
28,0.0005446000000119966
29,0.00035370000023249304
30,0.00029649999987668707
31,0.0003338000001349428
32,0.00036399999999048305
33,0.0003532999999151798
34,0.00033970000004046597
35,0.0003687000003083085
36,0.00039569999989907956
37,0.00044000000025334884
38,0.00045910000017101993
39,0.0004598999998961517
40,0.0005480999998326297
41,0.0004788000001099135
42,0.0004629000000022643
43,0.000504099999943719
44,0.0004969999999957508
45,0.0007861999997658131
46,0.000488499999846681
47,0.0005551999997805979
48,0.0008962000001702108
49,0.0005721000002267829
50,0.0009282000000894186
51,0.0005704999998670246
52,0.0005771000001004722
53,0.000607899999977235
54,0.0006146999999145919
55,0.0008797000000413391
56,0.0007086000000526838
57,0.0006653000000369502
58,0.0006346999998640968
59,0.0015121000001272478
60,0.0009414999999535212
61,0.0009312999995927385
62,0.0018344000000070082
63,0.001450499999918975
64,0.0008987999999590102
65,0.0016835000001265144
66,0.0010487999998076702
67,0.0008380999997825711
68,0.0011394000002837856
69,0.0008287999999083695
70,0.000908399999843823
71,0.0008942999997998413
72,0.0011024999998880958
73,0.0009392000001753331
74,0.000965499999892927
75,0.0014360000000124273
76,0.0025829999999587017
77,0.0012462999998206215
78,0.0012406999999257096
79,0.0011395000001357403
80,0.0013853000000381144
81,0.0022264999997787527
82,0.0020270999998501793
83,0.0016673999998602085
84,0.0011584999997467094
85,0.0027020000002266897
86,0.0013954000000921951
87,0.0012397999998938758
88,0.0012231000000610948
89,0.0013398000000961474
90,0.0022500999998555926
91,0.0014335999999275373
92,0.0015333000001191976
93,0.0017004999999699066
94,0.0015546999998150568
95,0.0014212000000952685
96,0.002701699999761331
97,0.0013643000002048211
98,0.002523799999835319
99,0.001486399999976129
